pair_id,source_domain,lexical_tier,analysis_set,salience_design,primary_analysis,norming_status,coherence_relation,active,passive
flv_461,transit_civic,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_trigger,"<PRE> approached the marked crossing while reading a folded notice, as <CTL> approached the same crossing while reading an identical notice. <AGT> promptly warned <PNT> that the crossing signal was about to change.","<PRE> approached the marked crossing while reading a folded notice, as <CTL> approached the same crossing while reading an identical notice. <PNT> was promptly warned by <AGT> that the crossing signal was about to change."
flv_462,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> agreed to compare their draft comments before the public submission window closed that evening. <AGT> gently reminded <PNT> about the public-comment deadline.,<PRE> and <CTL> agreed to compare their draft comments before the public submission window closed that evening. <PNT> was gently reminded by <AGT> about the public-comment deadline.
flv_463,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> discussed attending more neighborhood meetings after the council published its upcoming zoning agenda. <AGT> personally invited <PNT> to the zoning hearing.,<PRE> and <CTL> discussed attending more neighborhood meetings after the council published its upcoming zoning agenda. <PNT> was personally invited by <AGT> to the zoning hearing.
flv_464,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"Before a rider-survey rehearsal, <PRE> and <CTL> drew sealed interviewer and respondent cards after reviewing the same blank questionnaire. <AGT> briefly questioned <PNT> during the rider survey.","Before a rider-survey rehearsal, <PRE> and <CTL> drew sealed interviewer and respondent cards after reviewing the same blank questionnaire. <PNT> was briefly questioned by <AGT> during the rider survey."
flv_465,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> signed up for a recorded conversation about how residents experienced the council meeting. <AGT> briefly interviewed <PNT> after the council meeting.,<PRE> and <CTL> signed up for a recorded conversation about how residents experienced the council meeting. <PNT> was briefly interviewed by <AGT> after the council meeting.
flv_466,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> collected identical drill packets describing unfamiliar evacuation changes before the morning exercise. <AGT> thoroughly briefed <PNT> before the emergency drill.,<PRE> and <CTL> collected identical drill packets describing unfamiliar evacuation changes before the morning exercise. <PNT> was thoroughly briefed by <AGT> before the emergency drill.
flv_467,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> planned an upstairs visit after hearing that building access might change during maintenance. <AGT> promptly notified <PNT> about the elevator closure.,<PRE> and <CTL> planned an upstairs visit after hearing that building access might change during maintenance. <PNT> was promptly notified by <AGT> about the elevator closure.
flv_468,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> agreed to exchange any official election updates released after the municipal review session. <AGT> privately informed <PNT> about the ballot recount.,<PRE> and <CTL> agreed to exchange any official election updates released after the municipal review session. <PNT> was privately informed by <AGT> about the ballot recount.
flv_469,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"During the scheduled bus-lane review, <PRE> and <CTL> received an unresolved access complaint requiring a response before the next agenda item. <AGT> directly consulted <PNT> during the bus-lane review.","During the scheduled bus-lane review, <PRE> and <CTL> received an unresolved access complaint requiring a response before the next agenda item. <PNT> was directly consulted by <AGT> during the bus-lane review."
flv_470,transit_civic,uncommon,salience_challenge,pre_last_separate_predicates,no,not_normed,shared_followup_need,"Using identical service alerts, <CTL> logged one notice that detour details were pending, while <PRE> logged another notice that detour details were pending. <AGT> promptly apprised <PNT> of the revised detour.","Using identical service alerts, <CTL> logged one notice that detour details were pending, while <PRE> logged another notice that detour details were pending. <PNT> was promptly apprised by <AGT> of the revised detour."
flv_471,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> arrived at the voter registration table with identical unsigned forms and matching proof-of-address checklists. <AGT> patiently helped <PNT> at the voter registration table.,<PRE> and <CTL> arrived at the voter registration table with identical unsigned forms and matching proof-of-address checklists. <PNT> was patiently helped by <AGT> at the voter registration table.
flv_472,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"For a reduced-fare enrollment drill, <PRE> and <CTL> drew sealed clerk and applicant cards after reviewing the same eligibility checklist. <AGT> successfully registered <PNT> for the reduced-fare program.","For a reduced-fare enrollment drill, <PRE> and <CTL> drew sealed clerk and applicant cards after reviewing the same eligibility checklist. <PNT> was successfully registered by <AGT> for the reduced-fare program."
flv_473,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,"During courthouse cross-training, <PRE> and <CTL> completed identical orientation modules before starting a paired practice scenario near the public entry. <AGT> carefully screened <PNT> at the courthouse entrance.","During courthouse cross-training, <PRE> and <CTL> completed identical orientation modules before starting a paired practice scenario near the public entry. <PNT> was carefully screened by <AGT> at the courthouse entrance."
flv_474,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"Before a council open-house rehearsal, <PRE> and <CTL> randomly received complementary door-attendant and visitor assignments from the event coordinator. <AGT> promptly admitted <PNT> to the council gallery.","Before a council open-house rehearsal, <PRE> and <CTL> randomly received complementary door-attendant and visitor assignments from the event coordinator. <PNT> was promptly admitted by <AGT> to the council gallery."
flv_475,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,"For a chamber hospitality rehearsal, <PRE> and <CTL> drew concealed usher and attendee roles beside two aisle places. <AGT> courteously seated <PNT> near the chamber aisle.","For a chamber hospitality rehearsal, <PRE> and <CTL> drew concealed usher and attendee roles beside two aisle places. <PNT> was courteously seated by <AGT> near the chamber aisle."
flv_476,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> learned that their related service requests had to be handled at the same counter. <AGT> willingly accompanied <PNT> to the service counter.,<PRE> and <CTL> learned that their related service requests had to be handled at the same counter. <PNT> was willingly accompanied by <AGT> to the service counter.
flv_477,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> entered the narrow single-file transfer corridor together after a closure redirected their shared walking route. <AGT> closely followed <PNT> through the transfer corridor.,<PRE> and <CTL> entered the narrow single-file transfer corridor together after a closure redirected their shared walking route. <PNT> was closely followed by <AGT> through the transfer corridor.
flv_478,transit_civic,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> agreed to travel together to the park-and-ride lot after the neighborhood event ended. <AGT> safely drove <PNT> to the park-and-ride lot.,<PRE> and <CTL> agreed to travel together to the park-and-ride lot after the neighborhood event ended. <PNT> was safely driven by <AGT> to the park-and-ride lot.
